X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-122.005149109057,52.1198888618502,Chief William Gas Station,0,0.009,Chief William Gas Station,C22013,Chief William Gas Station,2021-07-17 5:30:30 PM,,52.119883,-122.005133,Full,2021
-121.615400202221,55.2901390219596,5km west of niko creek wind farm,0,0.3,5km west of niko creek wind farm,G71248,5km west of niko creek wind farm,2021-07-02 8:41:30 AM,,55.290133,-121.615383,Full,2021
-121.335498529853,50.6234388791595,Basque Rd & Hwy 1,0,1.3,"Basque Rd &amp; Hwy 1",K22880,"Basque Rd &amp; Hwy 1",2021-10-06 1:15:35 PM,"BASQUE RD &amp; HWY 1",50.623433,-121.335483,Full,2021
-115.414714035573,49.1922894701827,29km Caven FSR,0,0.009,29km Caven FSR,N12516,29km Caven FSR,2021-08-08 11:31:20 AM,29KM CAVEN FSR,49.192283,-115.4147,Full,2021
-120.674582015138,49.1858388853457,Garrison Lake,0,14735.3,Garrison Lake,K62088,Garrison Lake,2021-07-19 11:24:54 AM,GARRISON LAKE,49.185833,-120.674567,Full,2021
-119.613115005527,49.8422890416746,Louie Drive,0,0.009,Louie Drive,K50911,Louie Drive,2021-06-25 10:48:36 AM,LOUIE DRIVE,49.842283,-119.6131,Full,2021
-119.366148419687,51.4272391529939,Cannon Mtn,0,6.6,Cannon Mtn,K21338,Cannon Mtn,2021-07-01 9:12:00 PM,Cannon Mountain,51.427233,-119.366133,Full,2021
-125.080648841927,49.6238723933451,Comox Lake Road,0,0.1,Comox Lake Road,V80555,Comox Lake Road,2021-05-20,,49.623867,-125.080633,Full,2021
-120.219048462352,51.0547230330215,Mclure,0,0.1,Mclure,K22741,Mclure,2021-08-29 2:00:19 AM,Mclure,51.054717,-120.219033,Full,2021
-118.260382391037,52.0052063141398,Goose Grass Creek - MR,0,5.6,Goose Grass Creek - MR,N42468,Goose Grass Creek - MR,2021-07-25 10:33:39 PM,GOOSE GRASS CK. - MR,52.0052,-118.260367,Modified,2021
-124.178017045027,53.7590886391638,Corkscrew FSR 300,0,0.009,Corkscrew FSR 300,G41110,Corkscrew FSR 300,2021-06-30 6:38:11 PM,,53.759083,-124.178,Full,2021
-122.381400377614,55.2347728577587,Pine Pass,0,0.01,Pine Pass,G61204,Pine Pass,2021-07-01 1:30:02 PM,Pine Pass,55.234767,-122.381383,Full,2021
-117.707764454023,49.0871732116484,Gorge Creek,0,0.7,Gorge Creek,N50945,Gorge Creek,2021-06-26 10:01:16 PM,GORGE CREEK,49.087167,-117.70775,Full,2021
-122.899050354041,55.10273884506,Kennedy Siding,1,37,Kennedy Siding,G61266,Kennedy Siding,2021-07-02 12:15:03 PM,Junction,55.102733,-122.899033,Full,2021
-120.862098283179,50.0484729074489,Coutlee Plateau,0,1.3,Coutlee Plateau,K62943,Coutlee Plateau,2022-03-16 5:26:17 PM,,50.048467,-120.862083,Modified,2021
-126.137900598955,54.3986883931653,Bulkley Lake,1,181.9,Bulkley Lake,R11557,Bulkley Lake,2021-07-06 12:00:00 PM,Bulkley Lake,54.398683,-126.137883,Full,2021
-120.897282502251,50.7853389389818,Sabiston Road,0,0.4,Sabiston Road,K20707,Sabiston Road,2021-06-02 3:05:24 PM,SABISTON ROAD,50.785333,-120.897267,Full,2021
-121.40058196177,51.6405720265897,Little Bridge Creek,0,0.009,Little Bridge Creek,C41842,Little Bridge Creek,2021-07-07 11:31:39 AM,,51.640566,-121.400566,Full,2021
-118.271632158395,51.2435392734331,Frisby Ridge,0,0.1,Frisby Ridge,N42691,Frisby Ridge,2021-08-20 8:14:06 AM,FRISBY RIDGE,51.243533,-118.271617,Full,2021
-121.410398810991,51.508172909817,Wohlleben FSR,0,0.009,Wohlleben FSR,C40706,Wohlleben FSR,2021-06-02 10:53:27 AM,,51.508167,-121.410383,Full,2021
-119.528565518922,51.6480891435833,8.5km on Holmstead FSR,0,0.009,8.5km on Holmstead FSR,K22126,8.5km on Holmstead FSR,2021-07-16 11:42:47 PM,HOLMSTEAD FSR,51.648083,-119.52855,Full,2021
-120.80466575061,51.6536729897822,Deka Lake,0,19,Deka Lake,C41155,Deka Lake,2021-06-30 7:12:24 PM,,51.653667,-120.80465,Full,2021
-119.4035653066,51.0259731284634,East Fork Scotch Creek Rd,0,0.009,East Fork Scotch Creek Rd,K42649,East Fork Scotch Creek Rd,2021-08-16 7:24:12 PM,,51.025967,-119.40355,Full,2021
-120.467398435875,50.6137390421528,Inks Lake Camp,0,0.009,Inks Lake Camp,K22157,Inks Lake Camp,2021-06-08 10:11:03 AM,Inks Lake Camp,50.613733,-120.467383,Full,2021
-115.960214276673,49.7063894451536,Kilo Creek,0,0.1,Kilo Creek,N12105,Kilo Creek,2021-07-21 2:00:08 PM,KILO CREEK,49.706383,-115.9602,Full,2021
-121.865018059772,57.1428390373373,Tommy Lakes,1,3359,Tommy Lakes,G81007,Tommy Lakes,2021-06-28 4:30:00 PM,Beatton River Fire,57.142833,-121.865,Full,2021
-118.382648363422,51.8437732910474,Bigmouth  River - MR,0,0.009,Bigmouth  River - MR,N41971,Bigmouth  River - MR,2021-07-10 8:40:49 PM,BIGMOUTH RIVER - MR,51.843767,-118.382633,Modified,2021
-121.925682226975,49.1832227418406,Quarry Road,0,0.009,Quarry Road,V10716,Quarry Road,2021-06-04 8:00:00 AM,QUARRY ROAD,49.183217,-121.925667,Full,2021
-116.261814164568,49.0423063676313,Tally Creek,0,0.009,Tally Creek,N72395,Tally Creek,2021-08-04 10:41:04 AM,Tally Creek,49.0423,-116.2618,Full,2021
-119.320648027593,50.112623089696,Oyama Lookout,0,0.009,Oyama Lookout,K40552,Oyama Lookout,2021-05-19 1:00:00 PM,Oyama lookout,50.112617,-119.320633,Full,2021
-117.476897842337,50.6815063343482,Alpha Creek,0,0.009,Alpha Creek,N52687,Alpha Creek,2021-08-20 1:01:03 PM,ALPHA CREEK,50.6815,-117.476883,Full,2021
-125.231849922785,52.9656724803237,S of Wolf Lake,0,4.28,S of Wolf Lake,C12569,S of Wolf Lake,2021-08-05 2:30:28 PM,Lily Pad Pond,52.965667,-125.231833,Full,2021
-128.846200976792,54.3759220255709,White bottom creek,0,0.009,White bottom creek,R51059,White bottom creek,2021-06-29 10:42:25 AM,,54.375917,-128.846183,Full,2021
-119.822353769831,49.2371329244379,Shuttle Creek,0,0.009,Shuttle Creek,K50894,Shuttle Creek,2021-06-24 11:00:36 AM,SHUTTLE CREEK,49.237127,-119.822339,Full,2021
-120.516397999663,49.2260559047836,Belgie Creek,0,0.009,Belgie Creek,K61715,Belgie Creek,2021-07-10 5:00:00 AM,Belgie Creek,49.22605,-120.516383,Full,2021
-121.665165405647,49.9927388110687,Nahatlatch River,0,0.09,Nahatlatch River,V12268,Nahatlatch River,2021-07-30,,49.992733,-121.66515,Full,2021
-124.069182571692,49.1985384955661,Biggs Road,0,0.1,Biggs Road,V72824,Biggs Road,2021-09-13 2:00:09 AM,Milner Recycling Pit,49.198533,-124.069167,Modified,2021
-122.684299516254,52.9795558079303,Hangman Springs,0,0.2,Hangman Springs,C12357,Hangman Springs,2021-08-03 10:29:14 AM,,52.97955,-122.684283,Full,2021
-121.779832316158,49.6051387794986,Cogburn Creek #3,0,0.009,Cogburn Creek #3,V12284,Cogburn Creek #3,2021-07-31 6:31:50 AM,Cogburn Creek,49.605133,-121.779817,Full,2021
-122.231532705199,50.7019887756402,Santa Claus Mountain,0,0.009,Santa Claus Mountain,K71591,Santa Claus Mountain,2021-07-07 5:00:49 PM,Santa Claus Mountain,50.701983,-122.231517,Full,2021
-114.924897236759,50.341756603102,139km Elk River FSR,0,0.009,139km Elk River FSR,N12882,139km Elk River FSR,2021-10-06 9:07:17 PM,139KM ELK RIVER FSR,50.34175,-114.924883,Full,2021
-121.615282860148,51.5495058868957,2.5 km NE Boar Lake,0,3.5,2.5 km NE Boar Lake,C41471,2.5 km NE Boar Lake,2021-07-05 3:37:30 PM,,51.5495,-121.615267,Full,2021
-122.492483781437,53.8092888603165,Dougherty Creek,0,0.009,Dougherty Creek,G12087,Dougherty Creek,2021-07-19 3:00:00 PM,,53.809283,-122.492467,Full,2021
-122.371633719464,53.6982728726053,Geroge Mountain,0,12,Geroge Mountain,G12867,Geroge Mountain,2021-10-01 9:04:03 AM,,53.698267,-122.371617,Full,2021
-119.821081926281,49.4094059941309,Apex Mtn Turnoff,0,1,Apex Mtn Turnoff,K50121,Apex Mtn Turnoff,2021-04-08 11:45:35 AM,,49.4094,-119.821067,Full,2021
-118.509548048062,50.7142732168888,Iron Creek,0,0.1,Iron Creek,K41457,Iron Creek,2021-06-29 10:00:25 PM,,50.714267,-118.509533,Full,2021
-121.838965875007,51.4745058567141,2km N of Copper Johnny Park,0,0.009,2km N of Copper Johnny Park,C41701,2km N of Copper Johnny Park,2021-07-09 12:09:28 PM,The Skycrane Fire,51.4745,-121.83895,Full,2021
-122.419816687462,53.5856558622798,5 km from government lake,0,0.009,5 km from government lake,G12445,5 km from government lake,2021-08-04 8:49:51 PM,Government Lake fire,53.58565,-122.4198,Full,2021
-119.762748029667,49.8332730235762,Mount Miller,0,3.4,Mount Miller,K52438,Mount Miller,2021-08-05 1:30:19 PM,MOUNT MILLER,49.833267,-119.762733,Full,2021
-119.589931412848,50.9022722100725,Squilax,0,0.078,Squilax,K22836,Squilax,2021-09-16 2:25:19 PM,,50.902266,-119.589916,Modified,2021
-119.314632020256,50.091823089225,Clarke Creek,0,0.66,Clarke Creek,K41543,Clarke Creek,2021-07-05 11:46:00 AM,Clarke Creek,50.091817,-119.314617,Full,2021
-121.051616515937,53.7784730454972,Dome Creek,0,0.009,Dome Creek,G11755,Dome Creek,2021-07-09 2:09:49 PM,,53.778467,-121.0516,Full,2021
-117.617598107648,51.4931733638834,Ventigo Creek,0,0.01,Ventigo Creek,N42721,Ventigo Creek,2021-08-23 10:31:12 AM,VENTIGO CREEK,51.493167,-117.617583,Modified,2021
-119.652397905581,49.4487560156062,Skaha Creek,1,227,Skaha Creek,K52739,Skaha Creek,2021-08-28 12:54:00 PM,Skaha Creek,49.44875,-119.652383,Full,2021
-118.056514696518,49.759173213697,North Octopus Creek,0,0.009,North Octopus Creek,N51913,North Octopus Creek,2021-07-12 7:39:58 PM,NORTH OCTOPUS CREEK,49.759167,-118.0565,Full,2021
-128.376734851153,54.2211880878201,McKay Creek,0,0.009,McKay Creek,R51505,McKay Creek,2021-07-05 5:26:26 PM,,54.221183,-128.376717,Full,2021
-124.76411999913,59.825472661077,Crow River,0,18.6,Crow River,G91067,Crow River,2021-06-29 9:09:00 PM,,59.825467,-124.7641,Monitor,2021
-115.435147088364,49.3837564818401,Swamp Creek,0,0.01,Swamp Creek,N11667,Swamp Creek,2021-07-08 8:52:56 AM,SWAMP CREEK,49.38375,-115.435133,Full,2021
-125.590133878384,52.6858384264782,Anahim Peak,1,0.3,Anahim Peak,C51578,Anahim Peak,2021-07-07 8:00:00 AM,,52.685833,-125.590117,Full,2021
-119.235382214093,50.8177731376268,Reineker Creek,0,0.009,Reineker Creek,K41357,Reineker Creek,2021-07-03 10:05:17 AM,Reineker Creek,50.817767,-119.235367,Modified,2021
-119.59044853187,51.6548891364816,Road 2612,0,0.009,Road 2612,K21389,Road 2612,2021-07-01 10:13:18 PM,Road 2612,51.654883,-119.590433,Full,2021
-119.455331956169,49.7650890552772,7km off the Gillard,0,0.1,7km off the Gillard,K52723,7km off the Gillard,2021-08-24 4:16:46 PM,,49.765083,-119.455317,Full,2021
-118.718065411333,51.7926732488505,Horne Creek,0,0.009,Horne Creek,N42124,Horne Creek,2021-07-22 8:41:31 AM,HORNE CREEK,51.792667,-118.71805,Full,2021
-120.992748873283,51.9330389792413,SE end of Lang Lake,0,636,SE end of Lang Lake,C41147,SE end of Lang Lake,2021-06-30 7:48:31 PM,,51.933033,-120.992733,Full,2021
-122.337899263757,52.4129558320602,Mcleese Lake Cell Tower,0,0.01,Mcleese Lake Cell Tower,C21406,Mcleese Lake Cell Tower,2021-07-04 8:17:50 AM,,52.41295,-122.337883,Full,2021
-118.337982354649,51.8419392964832,Bigmouth Creek - MR,0,911,Bigmouth Creek - MR,N41814,Bigmouth Creek - MR,2021-07-10 11:16:24 PM,BIGMOUTH CREEK - MR,51.841933,-118.337967,Modified,2021
-121.586215367316,49.9067228167013,North Fork of Scuzzy Creek - MODIFIED REPSONSE,0,405,North Fork of Scuzzy Creek - MODIFIED REPSONSE,V12269,North Fork of Scuzzy Creek - MODIFIED REPSONSE,2021-07-31 3:30:21 AM,,49.906717,-121.5862,Modified,2021
-120.220748282034,50.4410730022706,Smith Lake FSR,0,0.18,Smith Lake FSR,K22904,Smith Lake FSR,2021-10-20 12:45:19 PM,Smith Lake,50.441067,-120.220733,Full,2021
-125.940050275451,53.6376724044949,Windfall Lake,0,0.1,Windfall Lake,R12324,Windfall Lake,2021-08-01 1:12:56 PM,Windfall Lake,53.637667,-125.940033,Full,2021
-121.075315865165,51.8649729662283,Junction of Bradley Creek Rd and Boabdil Creek,0,0.009,Junction of Bradley Creek Rd and Boabdil Creek,C41108,Junction of Bradley Creek Rd and Boabdil Creek,2021-06-30 6:30:44 PM,,51.864967,-121.0753,Modified,2021
-117.25984746043,49.4400562838036,Blue and Gold FSR,0,0.06,Blue and Gold FSR,N70784,Blue and Gold FSR,2021-06-13 9:50:42 PM,BLUE AND GOLD FSR,49.44005,-117.259833,Full,2021
-115.196313981272,49.1530064915581,S of Elk River,0,0.009,S of Elk River,N11865,S of Elk River,2021-07-12 7:00:00 PM,S OF ELK RIVER,49.153,-115.1963,Full,2021
-120.430448606186,51.4009560235689,E of Nomans Lake,0,0.009,E of Nomans Lake,K22544,E of Nomans Lake,2021-01-06 10:41:49 AM,East of Nomans Lake,51.40095,-120.430433,Full,2021
-119.213398230091,50.8899231432381,Cedar Creek,0,0.25,Cedar Creek,K41573,Cedar Creek,2021-07-07 3:46:27 PM,Cedar Creek,50.889917,-119.213383,Full,2021
-115.442631069868,49.3078394753385,Plumbob Creek,0,0.02,Plumbob Creek,N11188,Plumbob Creek,2021-07-01 2:36:24 PM,Plumbob South,49.307833,-115.442617,Full,2021
-115.800897337897,50.0562234861147,Torrence FSR,0,0.02,Torrence FSR,N21452,Torrence FSR,2021-07-03 9:08:48 PM,TORRENCE FSR,50.056217,-115.800883,Full,2021
-122.559883495685,52.9826388241281,Pinnacles Park,0,0.009,Pinnacles Park,C12860,Pinnacles Park,2021-09-24 9:00:46 AM,,52.982633,-122.559867,Monitor,2021
-118.331265169673,51.2400562662246,Frisby Creek - MR,0,0,Frisby Creek - MR,N42751,Frisby Creek - MR,2021-08-21 7:58:48 PM,FRISBY CREEK - MR,51.24005,-118.33125,Modified,2021
-122.255983841693,54.0800558998911,Eaglet Lake,0,0.009,Eaglet Lake,G11105,Eaglet Lake,2021-06-30 6:30:00 PM,,54.08005,-122.255967,Full,2021
-124.699465696844,49.3062054255399,Loon Lake,0,0.009,Loon Lake,V70863,Loon Lake,2021-06-21 11:09:00 AM,loon lake 8 km,49.3062,-124.69945,Full,2021
-120.870515279876,50.0329229055318,Coldwater River,,N,0.3,Coldwater River, 15km South of Merritt,K60527,Coldwater River, 15km South of Merritt,2021-05-16 11:30:14 AM,coldwater IR,50.032917
-118.931481925686,50.0031231286848,Lees Lake,0,0.36,Lees Lake,K51267,Lees Lake,2021-07-01 5:05:52 PM,K51267,50.003117,-118.931467,Full,2021
-120.001932367038,50.8643390488361,Embleton Mountain,0,991,Embleton Mountain,K21644,Embleton Mountain,2021-07-08 10:48:33 PM,Embleton Mountain,50.864333,-120.001917,Full,2021
-119.651482149915,50.5456891340161,Valentine Taylor FSR,0,0.2,Valentine Taylor FSR,K41259,Valentine Taylor FSR,2021-07-01 8:46:00 PM,Valentine Taylor,50.545683,-119.651467,Full,2021
-125.732885410889,56.4544724846701,2.5km E of Aiken Lake,0,435,2.5km E of Aiken Lake,G62563,2.5km E of Aiken Lake,2021-08-11 10:48:00 AM,Aiken Lake,56.454467,-125.732867,Full,2021
-121.778017283378,55.4130230042365,Bluff Creek Area,0,0.009,Bluff Creek Area,G72588,Bluff Creek Area,2021-08-13 11:12:15 AM,,55.413017,-121.778,,2021
-116.951764304606,49.0632062934774,Mount Irene,0,0.009,Mount Irene,N72391,Mount Irene,2021-08-04 6:08:39 AM,MOUNT IRENE,49.0632,-116.95175,Full,2021
-121.565665441127,50.1775888314142,George Road,1,5017.1,George Road,K70804,George Road,2021-06-16 12:00:30 PM,GEORGE ROAD,50.177583,-121.56565,Full,2021
-119.21451534871,51.286923163753,Celista Creek,0,97.5,Celista Creek,K42431,Celista Creek,2021-08-04 9:23:31 AM,Celista Creek,51.286917,-119.2145,Modified,2021
-125.571917636516,54.7123884761805,SW of Fleming Lake,0,0.009,SW of Fleming Lake,R11736,SW of Fleming Lake,2021-07-10 12:13:14 PM,,54.712383,-125.5719,Full,2021
-123.112965651273,50.023972642419,Daisy Lake #2,0,0.15,Daisy Lake #2,V32187,Daisy Lake #2,2021-07-25 5:00:00 PM,Daisy Lake,50.023967,-123.11295,Full,2021
-120.922898635057,51.2124729559024,Young Lake,0,7453,Young Lake,C41097,Young Lake,2021-06-30 5:57:04 PM,,51.212467,-120.922883,Full,2021
-127.364221363144,55.6545213552549,N of Babine River Corridor Park,0,0.8,N of Babine River Corridor Park,R42589,N of Babine River Corridor Park,2021-08-12 12:08:59 PM,NORTH OF BABINE R...,55.654516,-127.364203,Monitor,2021
-121.619648894196,51.6575888905829,Moose Valley Park,0,0.1,Moose Valley Park,C41798,Moose Valley Park,2021-07-11 8:43:19 AM,,51.657583,-121.619633,Full,2021
-121.974615262711,49.2878387418618,Chehalis FSR 5.5km,0,13,Chehalis FSR 5.5km,V10520,Chehalis FSR 5.5km,2021-05-15 9:00:00 PM,CHEHALIS FSR 5.5KM,49.287833,-121.9746,Full,2021
-121.452715385351,50.049455838445,Mowhokam Creek,0,5097.9,Mowhokam Creek,V11669,Mowhokam Creek,2021-07-08,Mowhokam Creek,50.04945,-121.4527,Monitor,2021
-123.406449338034,52.1039556868535,Junction of Alexis Creek Nazko Rd and Hwy 20,0,5.4,Junction of Alexis Creek Nazko Rd and Hwy 20,C50086,Junction of Alexis Creek Nazko Rd and Hwy 20,2021-04-06 7:30:07 PM,,52.10395,-123.406433,Full,2021
-119.01699770616,49.1243230689637,Zamora Creek,0,0.009,Zamora Creek,N61704,Zamora Creek,2021-07-08 2:45:41 PM,ZAMORA CREEK,49.124317,-119.016983,Full,2021
-125.123533964517,53.2935055030904,Fraser Lake,0,0.009,Fraser Lake,G42646,Fraser Lake,2021-08-15 3:38:01 PM,,53.2935,-125.123517,Full,2021
-121.292465816256,51.5921389281912,Barnett Rd,0,0.009,Barnett Rd,C41812,Barnett Rd,2021-07-11 5:30:53 PM,,51.592133,-121.29245,Full,2021
-121.085682803697,51.6633729561422,E of Fiset Lake,0,0.009,E of Fiset Lake,C41312,E of Fiset Lake,2021-07-02 6:00:42 PM,,51.663367,-121.085667,Full,2021
-120.830932699884,51.4753389790208,2km W of Henley Lake,0,0.1,2km W of Henley Lake,C41092,2km W of Henley Lake,2021-06-30 5:35:52 PM,,51.475333,-120.830917,Full,2021
-126.755882448874,50.5011552200212,Kaikash Creek,0,0.009,Kaikash Creek,V92653,Kaikash Creek,2021-08-07 2:51:31 PM,Kaikash Creek,50.50115,-126.755866,Full,2021
-120.914233445609,53.6546560584365,Kidd,0,87.93,Kidd,G11757,Kidd,2021-07-08 3:34:12 PM,Kido,53.65465,-120.914217,Monitor,2021
-117.519447564207,49.6409562672379,Trozzo Creek,0,0.114,Trozzo Creek,N50531,Trozzo Creek,2021-05-14 12:42:01 PM,Trozzo Creek,49.64095,-117.519433,Full,2021
-118.982765159841,50.7952061652968,Two Mile Road,0,2499,Two Mile Road,K42078,Two Mile Road,2021-07-20 10:28:08 AM,TWO MILE ROAD,50.7952,-118.98275,Full,2021
-120.881798251731,49.9245388990487,Kane Valley,0,0.009,Kane Valley,K60781,Kane Valley,2021-06-13 3:00:00 PM,KANE VALLEY,49.924533,-120.881783,Full,2021
-115.72393111973,49.5162564589948,Cranbrook Community Forest,0,0.01,Cranbrook Community Forest,N10826,Cranbrook Community Forest,2021-06-18 9:44:04 AM,CRAN COMM FOREST,49.51625,-115.723917,Full,2021
-120.809198857354,51.9861390035698,Fern Creek,0,0.1,Fern Creek,C41397,Fern Creek,2021-07-04 12:20:39 PM,,51.986133,-120.809183,Full,2021
-116.799314411877,49.5916233443928,Gray Creek,0,0.009,Gray Creek,N71370,Gray Creek,2021-07-03 8:40:13 PM,GRAY CREEK,49.591617,-116.7993,Full,2021
-116.891731620216,50.2947063783453,Lavina Creek,0,6.4,Lavina Creek,N70508,Lavina Creek,2021-05-14 3:30:00 PM,Lavina PB,50.2947,-116.891717,Modified,2021
-122.480767353293,55.2804229057634,Pine Pass,0,15,Pine Pass,G61333,Pine Pass,2021-06-30 9:29:29 AM,N/A,55.280417,-122.48075,Monitor,2021
-115.736647204199,49.597223462776,Mission Rd,0,2,Mission Rd,N10381,Mission Rd,2021-04-22 9:30:38 AM,Mission Road,49.597217,-115.736633,Full,2021
-114.925964250308,50.3890566059622,Weary Creek,0,0.1,Weary Creek,N10586,Weary Creek,2021-05-22 2:55:32 PM,WEARY CREEK,50.38905,-114.92595,Full,2021
-115.676181202129,49.6406734721439,Low Road,0,4,Low Road,N10249,Low Road,2021-04-16 2:30:49 PM,Low Road,49.640667,-115.676167,Full,2021
-118.310131822914,50.0462062024481,Barnes Creek,0,0.04,Barnes Creek,N52232,Barnes Creek,2021-07-01 1:56:32 PM,BARNES CREEK,50.0462,-118.310117,Full,2021
-119.324482842217,52.7680062214203,West Ridge,0,0.009,West Ridge,G31712,West Ridge,2021-07-10 7:26:43 AM,Westridge,52.768,-119.324467,Full,2021
-125.369965973579,49.9379223695393,Quinsam Lake,0,0.01,Quinsam Lake,V80744,Quinsam Lake,2021-06-04,,49.937917,-125.36995,Full,2021
-119.510665244137,50.7501391016398,Skimikin Creek,0,0.03,Skimikin Creek,K41985,Skimikin Creek,2021-07-16 12:02:31 PM,Skimikin Creek,50.750133,-119.51065,Full,2021
-118.671548152913,50.9692062112191,South Eagle,0,0.5,South Eagle,K41905,South Eagle,2021-07-13 6:28:24 PM,SOUTH EAGLE,50.9692,-118.671533,Full,2021
-118.898897957179,50.1347561395998,McAuley South,0,0.009,McAuley South,K40503,McAuley South,2021-05-14 9:53:02 AM,McAuley South,50.13475,-118.898883,Modified,2021
-123.474383296755,51.9427226728185,S of Gay Lake,0,0.6,S of Gay Lake,C51419,S of Gay Lake,2021-07-04 3:40:00 PM,,51.942717,-123.474367,Full,2021
-120.285315224479,50.1995389820658,4 m W Douglas Lake,0,55,4 m W Douglas Lake,K62030,4 m W Douglas Lake,2021-07-18 11:15:04 AM,4 M W DOUGLAS LAKE,50.199533,-120.2853,Full,2021
-119.254248240628,50.8986561394288,White Lake,0,0.009,White Lake,K41721,White Lake,2021-07-09 1:18:43 AM,,50.89865,-119.254233,Full,2021
-115.138013974317,49.1708394993724,Baynes Lake,0,0.009,Baynes Lake,N12896,Baynes Lake,2021-10-16 3:31:27 PM,,49.170833,-115.138,Full,2021
-120.305965389139,50.75783900804,Dome Hill,0,0.3,Dome Hill,K21228,Dome Hill,2021-07-01 9:18:11 PM,Dome Hill 2,50.757833,-120.30595,Full,2021
-125.62559986478,52.6297934209494,Beef Trail Creek,0,7.7,Beef Trail Creek,C52302,Beef Trail Creek,2021-08-01 6:58:37 PM,,52.629788,-125.625583,Modified,2021
-133.727243083889,59.5681454070155,Third Island,0,0.009,Third Island,R92320,Third Island,2021-08-02 3:10:00 PM,,59.568141,-133.727222,Full,2021
-119.076547835279,49.5721230874552,Hall Creek,0,0.05,Hall Creek,N62390,Hall Creek,2021-08-04 3:33:53 AM,HALL CREEK,49.572117,-119.076533,Full,2021
-119.610182377525,51.1391231089645,Spillman Creek,0,0.009,Spillman Creek,K21510,Spillman Creek,2021-07-01 8:13:00 PM,Spillman Creek,51.139117,-119.610167,Monitor,2021
-123.812348440631,48.8527385100498,Chemainus River,0,0.3,Chemainus River,V62380,Chemainus River,2021-08-03 7:28:21 PM,,48.852733,-123.812333,Full,2021
-119.855715301666,50.7316390597524,E of Pemberton Crk,0,6,E of Pemberton Crk,K21327,E of Pemberton Crk,2021-07-02 5:01:59 AM,,50.731633,-119.8557,Full,2021
-120.895017415328,56.1140061429934,Pine River,0,0.009,Pine River,G72670,Pine River,2021-08-05 5:33:35 PM,Pine River,56.114,-120.895,Full,2021
-121.471017042073,54.9596729707545,West of Tumbler ridge,0,0.009,West of Tumbler ridge,G71325,West of Tumbler ridge,2021-07-01 2:47:09 PM,,54.959667,-121.471,Full,2021
